—“ќ”Ќ –ќ”«;+7Ц916Ц707Ц27Ц49;ћосква, Ќагатинский 1-й проезд,†2 ст4Ѕ;stonerose.ru;stonerosemoscow@gmail.com
÷веточный магазин;+7Ц962Ц985Ц33Ц66;ћосква, ¬есенн€€,†2;;
ћагазин искусственных цветов;;ћосква,  оптевска€,†24 ст3;;
ћагазин цветов;;ћосква,  апотнинский 1-й проезд,†12 ст2;;
ћагазин цветов;;ћосква, ¬олжский бульвар квартал 113а,†к2;;
÷веточный магазин;;ћосква, ћира проспект,†вл226г;;
÷веточек;;“÷ —олнечный рай, расногорск, Ћенина,†35а;;
ћагазин цветов;;ѕодольск, ћашиностроителей,†вл8а;;
ћагазин цветов;;ћосква, ћеталлургов,†1;;
ћагазин цветов;;ћосква, ¬ерескова€,†11;;
÷веточный магазин;;ћосква, Ћюберецкий 1-й проезд,†ст1;;
ћагазин цветов;;–аменское,  арла ћаркса,†2а;;
ћагазин цветов;;Ѕалашиха, –азинское шоссе,†5;;
Studio floral;+7Ц926Ц604Ц02Ц04;ћосква;www.studio-floral.ru;
Vintage Flowers;+7Ц903Ц685Ц35Ц22;ћосква, —околово-ћещерска€,†14;vintage-flowers.ru;
ћагазин цветов;;ѕушкино, ÷ентральна€,†2а/1;;
÷веточный магазин;;рп.†Ѕольшие ¬€зЄмы, √ородок-17,†23;;
ћагазин цветов;+7Ц926Ц138Ц52Ц81;“÷ ‘еникс,ћосква, Ћермонтовский проспект,†19 к2;;
ћагазин цветов;;ћосква, јвиамоторна€,†9;;
ћагазин цветов;;ћосква, ќбручева,†16 к1;;
ћагазин цветов;+7Ц925Ц717Ц26Ц99;ўЄлково, «аводска€,†2;;
ћастерска€ флористики;; оломна, ¬окзальна€,†7;;
÷веты мира;;ћосква, ¬оронцовска€,†35Ѕ к3;cvm24.ru;
—алон цветов;+7Ц967Ц008Ц58Ц25;ќдинцово, ћожайское шоссе,†165;;
ћагазин цветов;+7Ц926Ц272Ц35Ц66;ћосква, –имского- орсакова,†20 ст2;;
÷веточный магазин;;“÷  упец,рп.†»льинский, ћосковска€,†22Ѕ;;
ћагазин цветов;;“ƒ —еверо- рылатский,ћосква,  рылатска€,†33 к3;;
ћагазин цветов;;Ћюберцы, ќкт€брьский проспект,†127а;;
Ќимфе€, ќќќ;+7 (495) 222Ц99Ц61;Ѕалашиха, Ѕалашихинское шоссе,†5;sdlux.ru;
Flower Design;+7Ц926Ц434Ц34Ц91;¬оскресенск (¬оскресенский район, ћосковска€†обл.);flower-design.pro;
ћагазин цветов;;д.†„Єрное, јгрогородок,†1а;;
ћагазин цветов;;ћосква, ¬асили€ ѕетушкова,†11;;
ћагазин цветов;;ћосква, Ўверника,†8/1 к1;;
ћагазин цветов;;—олнечногорск, —оветска€,†4 ст1;;
—алон цветов;+7Ц926Ц915Ц57Ц86;ќтель  атюша, ћосква,  ибальчича,†9;;
ƒиана;+7Ц916Ц381Ц30Ц90;Ќогинск, –огожска€,†66;;
ћагазин венков и цветов;;ћосква, јкадемика —кр€бина,†19 ст3а;;
÷веточный магазин;;Ћюберцы, Ћьва “олстого,†29 ст1;;
ћагазин цветов;;ћосква, “аганска€,†26 ст1;;
‘лоренци€;+7Ц909Ц165Ц78Ц80;Ёлектросталь, ялагина,†13;cvetokvip.ru;
ќптовый магазин;+7Ц915Ц419Ц48Ц70, +7Ц903Ц723Ц58Ц08;ћосква, ѕривольна€,†2 ст9;;
ћагазин цветов;; расногорск, –ечна€,†вл1;;
ћагазин цветов;+7Ц965Ц178Ц87Ц99, +7Ц926Ц712Ц35Ц07;ћосква,  лочкова,†10;;
ћега-÷вет;8Ц800Ц500Ц24Ц22;«еленоград, Ќовокрюковска€,†3Ѕ ст1;megacvet24.ru;
ћагазин цветов;;ћосква, —евастопольский проспект,†2;;
Lucky flowers;+7Ц967Ц395Ц32Ц91, +7Ц903Ц239Ц55Ц82;пос.†¬Ќ»»——ќ , ћихаила  утузова,†5а;;
÷веточный магазин;;ћосква, јлтуфьевское шоссе,†86;;
÷веточный магазин;+7 (495) 576Ц73Ц51;ƒолгопрудный, –ыночна€ площадь,†9в;;
ћагазин цветов, подарков и сувениров;+7Ц985Ц400Ц60Ц88;пос.†ЋунЄво, ЋунЄво посЄлок,†1 ст2;;
ћагазин цветов;;’имки, –одионова,†вл2;;
÷веточный салон;+7Ц999Ц674Ц12Ц12, +7Ц903Ц134Ц02Ц20;д.†—аларьево, —аларьево д,†вл3 ст5;;
ћагазин цветов;;ћосква, ¬ешн€ковска€,†29а;;
Msk-Flowers;+7 (495) 799Ц32Ц06;ћосква;msk-flowers.ru;
ћагазин цветов;+7Ц926Ц968Ц67Ц85;ћосква, –атна€,†10а;;
—алон цветов;+7 (495) 999Ц81Ц77;ћосква, ¬олоколамское шоссе,†10;;
ћагазин цветов;;√олицыно, ћожайское шоссе,†77а;;
ћагазин цветов;;пос.†ћонино, ∆елезнодорожна€,†1а;;
÷веточек;; расногорск, Ќародного ќполчени€,†1а;;
‘лоренци€;+7 (49657) 2Ц63Ц00, +7Ц968Ц661Ц96Ц11;Ёлектросталь, ћира,†10;cvetokvip.ru;
ћагазин сем€н и цветов;;‘р€зино, ћосковска€,†4;;
¬есна;;ћосква, ∆улебинский бульвар,†14;;
ћагазин цветов;;Ћюберцы, Ћьва “олстого,†14а;;
ћагазин цветов;;∆уковский, —емашко,†7а;;
ћагазин цветов;;ѕодольск, ћашиностроителей,†вл3;;
÷веточна€ лавка в ’амовниках;+7Ц916Ц679Ц47Ц17;ћосква, Ћьва “олстого,†23/7 ст3;www.zimny-sad.info;
÷веточный магазин;+7Ц915Ц014Ц61Ц65;ћосковский, –адужна€,†14 к3;;
Ћили€;;јпрелевка, ќстровского,†38;;
ћагазин цветов;;ћосква, ƒубнинска€,†12Ѕ ст5;;
ћагазин цветов;+7Ц916Ц436Ц69Ц81;ћосква, ѕ€тницкое шоссе,†12 к2;;
ћагазин цветов;;ћосква, –€занский проспект,†46 к2;;
ћагазин цветов;;„ехов, √агарина,†31;;
ћагазин цветов;;ћосква,  апотн€ 3-й квартал,†13;;
ќдуванчик;+7 (495) 728Ц28Ц82; расногорск, Ћесна€,†17;;
ћагазин цветов;;—олнечногорск,  ресть€нска€,†8;;
Ѕал цветов;+7Ц965Ц416Ц28Ц91, +7Ц903Ц274Ц61Ц01;д.†ћихалково, ћихалково д,†вл3;;
ћагазин цветов и сувениров;;–еутов, ёбилейный проспект,†2Ѕ;;
ћагазин цветов;+7Ц965Ц401Ц35Ц60;“÷ —емейный,«еленоград, «еленоград,†к900;;
ћагазин цветов;;“÷ Wellton,д.†ѕодолино, Ќова€ —ходн€ микрорайон,†к7;;
ћагазин цветов;;ћосква, Ќовокосинска€,†31/4;;
Ёлит;+7Ц926Ц184Ц88Ц94;ƒомодедово, Ћунна€,†9 к1;;
ћагазин цветов;;рп.†Ќахабино, ¬олоколамска€ 1-€,†1а;;
Bella La Vita;+7 (499) 290Ц51Ц50;Ѕ÷ East Gate,ћосква, ўЄлковское шоссе,†100 ст108;bellalavita.ru;
ќсеченки;;д.†ќсеченки, ≈горьевское шоссе,†ст4 вл1;;
Ѕутикет;+7Ц926Ц557Ц63Ц40;ќрехово-«уево, Ћенина,†34;;
ћагазин цветов;;ћосква, ѕланерна€,†5;;
Ѕукет ∆еланий;+7 (495) 764Ц87Ц51;ћосква,  ост€кова,†9;cvet-buket-msk.ru;
ћагазин цветов;+7Ц926Ц421Ц37Ц00;“  Ѕирюза, ћосква, Ѕулатниковска€,†2а;;
ћагазин цветов;;ћосква, «елЄный проспект,†60;;
ћагазин по продаже цветов и сем€н;+7Ц926Ц628Ц55Ц65, +7 (496) 442Ц29Ц80;¬оскресенск, —оветска€,†13в;;
ћагазин цветов;;ћосква, ёных Ћенинцев,†117;;
Art Floral;+7 (495) 761Ц05Ц61;“÷ ѕанорама, ћосква, √арибальди,†23;www.artfloral.ru;
ћагазин цветов;;ћосква, ярославское шоссе,†2 к2;;
—алон цветов и подарков;+7Ц985Ц924Ц34Ц48;пгт†—вердловский, —троителей,†2;flowersforvita.ru;
ћагазин цветов;;пос.† оммунарка,  оммунарка посЄлок,†17а;;
—алон цветов;;ћосква, Ѕольша€ „еркизовска€,†6;;
ћагазин цветов;;ћосква, ¬аршавское шоссе,†32г;;
—алон цветов;;≈горьевск,  узнецка€,†41;;
÷веточный магазин;;ћосква, ѕушечна€,†2/6;;
—иреневый сад;+7Ц925Ц151Ц53Ц03, +7Ц926Ц198Ц49Ц68; расногорск, ”спенска€,†24;;
ћагазин цветов;+7Ц926Ц112Ц62Ц35;ћосква, ¬авилова,†вл64в ст1;;
ћагазин цветов;;пгт†Ћесной, ѕушкина,†8Ѕ ст2;;
÷ветник;;ћосква, ћаршала ‘едоренко,†12;;
ћагазин цветов;+7Ц963Ц645Ц16Ц19;ѕодольск, ёных Ћенинцев проспект,†1д;;
≈вропейский букет;+7Ц916Ц420Ц26Ц55;“–÷ Ёльград,Ёлектросталь, Ћенина проспект,†010;;
ћагазин цветов;;¬оскресенск, —оветска€,†вл13;;
÷веточный магазин;;ўЄлково, Ћенина площадь,†1;;
–убин ёсма, ќќќ;;ћосква, —окольническа€ площадь,†4 к1-2;;
ћагазин цветов;+7 (4967) 69Ц49Ц49;ѕодольск, –еволюционный проспект,†14/2;;
÷веточный салон;+7Ц903Ц594Ц07Ц22, +7Ц968Ц404Ц15Ц05;ћосква, Ѕратиславска€,†14;;
÷веточный магазин;;Ћобн€, ћа€ковского,†4а ст3;;
‘анфан “юльпан;+7Ц968Ц972Ц85Ц86;ћосква, —аратовска€,†24;www.flowers-7.ru;
—алон цветов;+7Ц926Ц986Ц84Ц57; отельники, ѕокровский 3-й проезд,†2Ѕ;;
÷веточна€ ћарка;+7 (495) 212Ц23Ц62;Ќовоспасский двор,ћосква, ƒербеневска€ набережна€,†7 ст12;www.c-marka.ru;
ћагазин цветов и подарков;;Ћобн€, јэропортовска€,†5Ѕ;;
ћагазин цветов;;ћосква, “олбухина,†7 к1;;
—алон цветов;;’имки, ћолодЄжный проезд,†9а;;
ћагазин цветов;;–»ќ,ћосква, Ѕольша€ „ерЄмушкинска€,†1;;
ћагазин цветов;;ѕодольск, Ѕородинска€,†вл22;;
ћагазин цветов;;ѕодольск, Ѕольша€ —ерпуховска€,†вл30;;
LF-design;+7 (495) 506Ц32Ц68;ћосква;www.lf-design.ru;
ћагазин цветов;;Ѕалашиха, —вердлова,†вл38в;;
ћагазин цветов;;ћосква, Ўирока€,†31/5;;
ћагазин цветов;;«еленоград, «еленоград,†к124;;
—алон цветов;+7Ц985Ц311Ц35Ц55;“÷ —лав€нский стан,ћосква, ћ јƒ 41 км,†4 ст1;;
—алон цветов;;“–÷  лЄн,ћосква, —тароватутинский проезд,†14;;
ћагазин цветов;;’имки,  ирова,†2а;;
ART бутик;;дп.†Ћесной √ородок, ‘асадна€,†2г;;
÷ветомани€;;Ёлектросталь, «ападна€,†20 к1;;
ћагазин цветов;;ћосква, ¬ешн€ковска€,†12в;;
Ѕаба –оза;+7Ц926Ц143Ц24Ц66;ƒомодедово, “екстильщиков,†ст1Ѕ;;
ƒиана;+7Ц929Ц540Ц05Ц95;„ехов, ѕолиграфистов,†14а;;
÷веточный магазин;;’имки, Ѕиблиотечна€,†вл11;;
ћагазин цветов;+7Ц926Ц195Ц33Ц09;’имки, ћолодЄжна€,†вл3в;;
ћагазин цветов;+7Ц967Ц024Ц45Ц00;“÷ ‘эвори,ћосква, ¬олгоградский проспект,†32 к1;;
–усцветорг;+7Ц926Ц883Ц01Ц05;Ќогинск,  омсомольска€,†25;;
‘лораћаркт;+7 (499) 709Ц71Ц86, +7 (495) 912Ц08Ц28;ћосква, ћарксистска€,†38;floramarkt.su;
ћагазин цветов;+7Ц926Ц704Ц75Ц76;ћосква, Ѕольша€ “ульска€,†19;;
«елена€ мил€;+7Ц985Ц347Ц71Ц31;–аменское (–аменский район, ћосковска€†обл.), ƒонинское шоссе, 16 вл4;greenmilya.ru;
ћега-÷вет;8Ц800Ц500Ц24Ц22;с.†”сово, ”сово с,†56;megacvet24.ru;
Jazz;+7Ц926Ц320Ц26Ц22, +7Ц926Ц334Ц63Ц34;“–÷ —енеж,—олнечногорск, ѕочтова€,†17/8;;
 иоск по продаже цветов;;пгт† расково, Ћорха,†вл5;;
ќрхиде€;;ќрехово-«уево, Ћенина,†45;;
ћагазин цветов;+7Ц965Ц275Ц38Ц60;ћосква, ѕаустовского,†8 к1;;
ћагазин цветов;+7Ц985Ц345Ц00Ц00;ћосква, ¬аршавское шоссе,†18 к1;;
ћагазин цветов;+7Ц926Ц347Ц60Ц55, +7Ц925Ц264Ц09Ц19;ћосква, Ћенинградское шоссе,†46;;
ћагазин цветов;+7Ц903Ц193Ц41Ц16;ќрехово-«уево, ѕролетарска€,†22;;
