Евростиль, ООО;+7 (812) 987–06–80;Санкт-Петербург, Подвойского, 27;kompaniya-evrostil.com;
АРСком;+7 (812) 534–30–00, +7 (812) 534–25–69;Санкт-Петербург, Гжатская, 5 к3;;
Золотой Век;+7 (812) 643–31–21;Санкт-Петербург, Московский проспект, 65;www.gold-vek.ru;
АЛЮР-СПБ, ООО;+7–911–920–27–42, +7 (812) 920–27–42;ТВК Интерио,Санкт-Петербург, Полевая Сабировская, 54 лит А;alurekraska.ru;
АСК МОНОЛИТ, ООО;+7 (812) 704–32–79, +7 (812) 704–14–54, +7–921–845–50–54;Санкт-Петербург, Взлётная, 7 к1;www.skmon.ru;
ПромТехСнаб;+7 (812) 946–72–96;Санкт-Петербург;www.tehpromsnab.com;
Добрый мастер;+7–911–008–42–28;Санкт-Петербург, Цветочная, 16 лит К;uprightmaster.com;
РеСтайл Сервис, ООО;+7 (812) 347–48–50, +7 (812) 347–48–51, +7–965–022–11–11;Санкт-Петербург, Набережная реки Карповки, 20;freski.restyledecor.ru;
АйДиДизайн;+7 (812) 932–09–28;БЦ Норма,Санкт-Петербург, Химиков, 26;aidi-disign.ru;
Гос-Строй, ООО;+7 (812) 648–82–84, +7–911–116–06–15;Санкт-Петербург;;
РМ групп, ООО;+7 (812) 363–18–68, +7–921–967–81–25;Санкт-Петербург, Салова, 57;www.velesco.info;
Amiral Design;+7 (812) 408–46–28;Санкт-Петербург, Сабировская, 37;www.amiral.ru;
North-West Alp;+7 (812) 980–04–88;БЦ Содружество,Санкт-Петербург, Коломяжский проспект, 27;nwalp.ru;
Ренессанс;+7 (812) 316–65–56;Санкт-Петербург, Набережная Обводного канала, 141;;
Алекс Групп;+7–921–880–98–19;Санкт-Петербург, Михайлова, 12;alexgroup-remont.ru;
Лидер дверей;+7–921–433–61–95;ТК MEBELWOOD,Санкт-Петербург, Дальневосточный проспект, 14;doorslider.ru;
Правильный ремонт;+7 (812) 936–12–77;БЦ Дестион,Санкт-Петербург, Цветочная, 25ж;правильный-ремонт.рф;
Атлант-Мастер, ООО;+7 (812) 985–94–19, +7 (812) 903–09–89;Санкт-Петербург, Пулковская, 2 к1;www.atlant-master.ru;
Srovnyaem.ru;+7–981–185–15–61;Санкт-Петербург, Маршала Казакова, 36 к1;srovnyaem.ru;
Архитектор;+7–921–410–72–50;Санкт-Петербург, Ломаная, 9а;интерьер-студия.рф;
Управление Высотных Работ №1, ООО;+7 (812) 982–09–04;Санкт-Петербург, Днепропетровская, 12 лит В;;
АгломератСтрой;+7 (812) 431–01–11, +7 (812) 921–18–60;ДЦ Оптима,Санкт-Петербург, Торжковская, 5;;
Топ Строительство, ООО;+7–911–253–21–53;Санкт-Петербург, Полярников, 10;топстроительство.рф;
КОМПАНИЯ СТАЛЬТД, ООО;+7 (812) 449–46–48;Деловой комплекс Н-49,Санкт-Петербург, Непокорённых проспект, 49;www.staltd.ru;
EXCLUSIVE HOME;+7 (812) 409–91–16;Санкт-Петербург, Никольская площадь, 4;www.luexp.ru;
Артель Альпинист;+7 (812) 971–21–22, +7 (812) 974–97–41, +7–950–043–96–34;Санкт-Петербург, Набережная реки Смоленки, 31;www.spbkrovli.ru;
ФИНПРОМ ИНЖЕНЕРНЫЕ СЕТИ, ООО;+7 (812) 334–11–52;Санкт-Петербург, Трамвайный проспект, 16а;finprom-inset.ru;
Гарантстрой;+7 (812) 322–39–79;БЦ Ситилинк,Санкт-Петербург, 17-я линия В.О., 4;remonterra.com;
Timber Frame;+7 (812) 408–11–33;Санкт-Петербург, Колпинская, 23-25;www.tf-spb.ru;
Голеадор, ООО;+7 (812) 527–53–20, +7–963–329–47–23, +7–926–693–42–46, +7–908–226–55–50;Санкт-Петербург, Химиков, 18 лит А;goleador.spb.ru;
Кварцит, ООО;+7 (812) 323–00–00;Санкт-Петербург, 10-я линия В.О., 45;;
КОМПАНИЯ СТАЛЬТД, ООО;+7 (812) 449–55–23;Санкт-Петербург, Фучика, 4 лит К;www.staltd.ru;
Кронарт;+7 (812) 987–06–66, +7 (812) 643–40–43;ТЦ Кронштадтский дом бытовых услуг,Санкт-Петербург, Ленина проспект, 13;потолки-жалюзи.рф;
DomusGroup;+7–905–250–00–78, +7 (812) 910–57–35;МЦ Круиз,Санкт-Петербург, Комендантский проспект, 4 к2 лит А;domusgroup.ru;
Алмаз-Нева, ООО;+7 (812) 989–55–58, +7 (812) 922–51–10;Санкт-Петербург, Профессора Качалова, 9;www.amneva.ru;
ДDesign;+7 (812) 385–66–98, +7–904–512–80–77;Санкт-Петербург, Лахтинский проспект, 85Б;d-design.studio;
Монолит-3;+7 (812) 335–97–18;Санкт-Петербург, Революции шоссе, 88 лит Ж;;
LARES DESIGN;+7 (812) 407–30–74, +7–905–225–01–25;Санкт-Петербург, Набережная реки Фонтанки, 38;laresds.ru;
Оранжевый Дом, ООО;+7 (812) 923–44–03;Санкт-Петербург, Просвещения проспект, 99;штукатурхаус.рф;
СК Ракурс, ООО;+7 (812) 648–80–70;БЦ Софийская площадь,Санкт-Петербург, Белы Куна, 30 лит А;www.skrakurs.ru;
ЭлитСтройКомпани, ООО;+7 (812) 309–05–65, +7 (812) 976–77–33;Санкт-Петербург, Вязовая, 10;;
Нева город;+7 (812) 904–69–02, +7 (812) 455–34–54;Санкт-Петербург, Искровский проспект, 31;neva-gorod.ru;
ЭЛИТКОМ;+7 (812) 643–96–78, +7–931–366–53–15;Санкт-Петербург;elitkomgroup.ru;
С-Индустрия;+7 (812) 935–05–05, +7 (812) 970–89–89, +7 (812) 977–55–77;Санкт-Петербург, Оранжерейная, 15а;stroyservise.ucoz.ru;
ПАСВ Ремонт;+7 (812) 648–13–53;БЦ Лидер,Санкт-Петербург, Конституции площадь, 7;;
Дабл Дизайн, ООО;+7 (812) 309–30–99, +7–931–343–74–24;Санкт-Петербург, Коммуны, 63;;
СтройПрогресс, ООО;+7 (812) 676–46–56;Санкт-Петербург, Финляндская, 16 к1 лит А;www.stroyprogress.biz;
Проремонт;+7 (812) 627–14–42;БЦ Гепард,Санкт-Петербург, Коли Томчака, 28 к1;proremonting.ru;
КитИнвест, ООО;+7 (812) 328–66–79;Санкт-Петербург, 2-я линия В.О., 5;www.3286679.ru;
Зодчий, ООО;+7–901–313–93–40, +7–921–941–84–07;Санкт-Петербург, Металлистов проспект, 89;smzodchiyspb.ru;
Союз-сервис, ООО;+7 (812) 925–29–37, +7 (812) 911–29–37;Санкт-Петербург, Есенина, 18 к2 лит А;soyuz-servis-sankt-p.tiu.ru;
ПАНТЕОН;+7 (812) 974–56–56, +7–921–391–20–99, +7 (812) 328–25–85;Санкт-Петербург, Кадетская линия В.О., 27/5;www.sk-panteon.ru;
Строймастер;+7 (812) 401–43–42, +7–921–797–92–76;БЦ Finderent,Санкт-Петербург, Аптекарская набережная, 12;www.remontdizaynspb.ru;
Альяс, ООО;+7 (812) 327–49–94, +7 (812) 305–07–06;Санкт-Петербург, 3-я линия В.О., 20;www.ackcarlo.ru;
Ремонт СПб, ООО;+7 (812) 642–22–32;ТОЦ Рубикон,Санкт-Петербург, Гражданский проспект, 119;remont.spb.ru;
Евробалтстрой;+7 (812) 578–02–78;ДЦ Рождественский,Санкт-Петербург, Фуражный переулок, 3;;
Евро Дом;+7 (812) 715–73–41, +7 (812) 642–19–46;ТК Славянский базар,Санкт-Петербург, Софийская, 33 к1;eurohomespb.ru;
АльтаСтрой;+7–906–250–27–67;Санкт-Петербург, Кубинская, 76 к3;;
Европейские Строительные Технологии;+7 (812) 496–64–13, +7 (812) 496–64–12;Санкт-Петербург, Старобельская, 4;www.sk-est.ru;
ДВМ-Строй;+7 (812) 944–13–55, +7 (812) 913–48–75;Санкт-Петербург, Уральская, 13;dvm-demontazh.ru;
НАСЛЕДИЕ;+7 (812) 748–39–98;Санкт-Петербург, Набережная Обводного канала, 21;stroy-expert.pro;
Тетива, ООО;+7–921–931–89–06;Санкт-Петербург, Санкт-Петербургский проспект, 60;;
РСК Рефит, ООО;+7 (812) 954–01–62;Санкт-Петербург, Кондратенко, 2 лит А;rsk-refit.ru;
ЭЛЬБРУС, ООО;+7 (812) 234–10–69, +7 (812) 346–26–48;Санкт-Петербург, Профессора Попова, 32;;
Премьер-Строй;+7 (812) 377–36–74;Санкт-Петербург, Народного Ополчения проспект, 22 к1;www.premyerstroy.ru;
Ремосфера;+7 (812) 933–15–49;Санкт-Петербург, Малая Морская, 19;remosfera.n4.biz;
Up;+7 (812) 919–15–84;Санкт-Петербург, Набережная Обводного канала, 118а лит К;up-spb.ru;
РОпитер, ООО;+7–911–954–80–00;Санкт-Петербург, Кантемировская, 39;ropiter.ru;
Архитектор;+7–921–410–72–50, +7 (812) 933–70–23;Санкт-Петербург, Лахтинский проспект, 131 лит А;интерьер-студия.рф;
ЛЮБИМАЯ ванная под ключ;+7 (812) 313–21–02, +7 (812) 998–46–64;Санкт-Петербург, Киришская, 2а;lovevanna.ru;
Стэк;+7–901–300–49–86;пос. Бугры, Шоссейная, 1;www.ooostek.ru;
Red Art;+7 (812) 911–31–91, +7–921–911–31–91;Санкт-Петербург;www.art-red.com;
Ривьера, ООО;+7 (812) 224–08–92, +7 (812) 973–83–89;Санкт-Петербург, Якорная, 15 к2;rivera.ucoz.ru;
РСО;+7 (812) 642–86–50, +7 (812) 985–37–67;Санкт-Петербург, Дыбенко, 16а;rsospb.ru;
Строй Ресурс;+7–911–998–00–80, +7 (812) 956–63–23, +7 (812) 441–33–21;Санкт-Петербург, Непокорённых проспект, 47;www.ct-resurs.ru;
Авангард, ООО;+7 (812) 685–52–75, +7–921–987–52–16;Санкт-Петербург, Люботинский проспект, 2-4;www.avangard-grup.ru;
Ваш дом;+7 (812) 386–06–99, +7 (812) 244–92–49;БЦ Пискарёвский,Санкт-Петербург, Пискарёвский проспект, 25;vashdom78.ru;
ГрандСтройОтдел, ООО;+7 (812) 985–31–18;Санкт-Петербург, Гжатская, 22 к3;otdelkakvartirspb.ru;
;;;;
Трио-СПС;+7 (812) 905–95–18, +7 (812) 962–27–49;Санкт-Петербург, Малый проспект П.С., 4;www.trio-sps.ru;
